Actor1CountryCode,Actor2CountryCode,Actor2Type1Code,Actor2Type2Code,AvgTone,MonthYear,NumSources,SOURCEURL
USA,USA,GOV,,-3.1820395738204,202003,17,https://www.sfgate.com/news/us/article/United-is-first-to-cut-US-flying-due-to-virus-15105779.php
USA,USA,GOV,,-3.65296803652968,202003,1,https://www.dailyrepublic.com/all-dr-news/wires/sf-mayor-london-breed-slams-white-house-on-coronavirus-response-lack-of-test-kits-a-national-disgrace-san-francisco-chronicle/
USA,USA,GOV,,-0.68571428571428,202003,1,https://bangordailynews.com/2020/03/04/opinion/editorials/coronavirus-response-should-not-be-funded-at-the-expense-of-heating-assistance/
USA,USA,GOV,,-2.21170592692431,202003,25,http://aurn.com/coronavirus-vaccine-at-least-a-year-from-availability/
USA,USA,GOV,,1.0606878991745,202003,3,https://www.reuters.com/article/us-health-coronavirus-airlines-usa/trump-meets-with-u-s-airline-officials-amid-coronavirus-outbreak-idUSKBN20R2NV
USA,USA,GOV,,1.0606878991745,202003,3,https://www.reuters.com/article/us-health-coronavirus-airlines-usa/trump-meets-with-u-s-airline-officials-amid-coronavirus-outbreak-idUSKBN20R2NV
USA,USA,GOV,,-1.4251774673689,202003,2,https://uk.reuters.com/article/uk-health-coronavirus-usa-airlines/no-u-s-airline-bailouts-needed-over-coronavirus-hit-demand-u-s-business-group-says-idUKKBN20R2WP
USA,USA,GOV,,-2.65848670756646,202003,1,https://www.cnn.com/2020/03/04/politics/barack-obama-coronavirus-precautions/
USA,USA,GOV,,-0.791162410245898,202003,4,https://www.marketwatch.com/story/trump-blames-obama-for-coronavirus-testing-problems-2020-03-04
JPN,IRN,GOV,,-3.73998219056099,202003,1,https://reneweconomy.com.au/coronavirus-should-give-us-hope-that-we-are-able-to-tackle-the-climate-crisis-42397/
JPN,IRN,GOV,,-3.73998219056099,202003,1,https://reneweconomy.com.au/coronavirus-should-give-us-hope-that-we-are-able-to-tackle-the-climate-crisis-42397/
ITA,ITA,GOV,,-4.18326693227092,202003,2,https://www.hulldailymail.co.uk/news/uk-world-news/uk-headed-italy-style-coronavirus-3935616
ITA,ITA,GOV,HLH,-2.70270270270271,202003,1,https://www.newsletter.co.uk/health/live-updates-coronavirus-ni-woman-italy-trapped-apartment-husbands-dead-body-after-they-were-quarantined-benefit-payments-will-still-be-paid-people-self-isolating-northern-ireland-2446463
GBR,GBR,GOV,,-2.96735905044511,202003,1,https://www.thenational.ae/world/europe/uk-health-minister-nadine-dorries-tests-positive-for-coronavirus-1.991035
GBR,GBR,GOV,HLH,-5.74712643678161,202003,1,https://www.rt.com/uk/482824-media-johnson-dog-coronavirus/
GBR,GBR,GOV,HLH,-5.74712643678161,202003,1,https://www.rt.com/uk/482824-media-johnson-dog-coronavirus/
GBR,GBR,GOV,,-5.74712643678161,202003,1,https://www.rt.com/uk/482824-media-johnson-dog-coronavirus/
GBR,GBR,GOV,,-5.74712643678161,202003,1,https://www.rt.com/uk/482824-media-johnson-dog-coronavirus/
IRN,IRN,OPP,,-8.25943566572097,202003,5,http://www.naharnet.com/stories/en/269999-iran-announces-63-new-virus-deaths-taking-total-to-354
IRN,IRN,OPP,,-5.84958217270195,202003,1,https://www.haaretz.com/middle-east-news/iran/.premium-coronavirus-iran-death-toll-covid19-sanctions-stops-protests-1.8639593
JPN,IRN,GOV,,-3.73998219056099,202003,1,https://reneweconomy.com.au/coronavirus-should-give-us-hope-that-we-are-able-to-tackle-the-climate-crisis-42397/
JPN,IRN,GOV,,-3.73998219056099,202003,1,https://reneweconomy.com.au/coronavirus-should-give-us-hope-that-we-are-able-to-tackle-the-climate-crisis-42397/
USA,CHN,GOV,,-4.10007247682208,202003,2,https://www.foxnews.com/science/coronavirus-fears-have-prompted-china-to-close-everest-access-via-tibet-climbers-say
GBR,GBR,GOV,,0,202003,1,https://www.newzimbabwe.com/uk-health-minister-nadine-dorries-diagnosed-with-coronavirus/
GBR,GBR,GOV,HLH,-1.30576713819369,202003,1,https://www.eppingforestguardian.co.uk/news/18297203.epping-forest-district-council-cancels-meetings-essex-coronavirus-cases-rise/
GBR,GBR,GOV,,-1.30576713819369,202003,1,https://www.eppingforestguardian.co.uk/news/18297203.epping-forest-district-council-cancels-meetings-essex-coronavirus-cases-rise/
GBR,GBR,GOV,HLH,-0.55555555555556,202003,1,https://www.businessinsider.com.au/uk-health-minister-nadine-dorries-who-interacted-with-boris-johnson-has-coronavirus-2020-3
GBR,GBR,GOV,,-0.55555555555556,202003,1,https://www.businessinsider.com.au/uk-health-minister-nadine-dorries-who-interacted-with-boris-johnson-has-coronavirus-2020-3
GBR,GBR,GOV,HLH,0,202003,1,https://www.newzimbabwe.com/uk-health-minister-nadine-dorries-diagnosed-with-coronavirus/
GBR,GBR,GOV,,-3.41207349081365,202003,1,https://www.cityam.com/tech-giants-summoned-to-downing-street-in-coronavirus-crackdown/
USA,USA,GOV,,-3.1413612565445,202003,1,https://www.washingtontimes.com/news/2020/mar/10/democratic-debate-no-live-audience-due-coronavirus/
USA,USA,GOV,,-3.1413612565445,202003,1,https://www.washingtontimes.com/news/2020/mar/10/democratic-debate-no-live-audience-due-coronavirus/
GBR,USA,GOV,,-3.1390134529148,202003,1,https://www.theverge.com/2020/3/11/21175051/washington-coronavirus-gathering-ban-seattle-areas-san-francisco
USA,GBR,GOV,,-3.1390134529148,202003,1,https://www.theverge.com/2020/3/11/21175051/washington-coronavirus-gathering-ban-seattle-areas-san-francisco
GBR,USA,GOV,,1.10497237569061,202003,1,https://www.sfgate.com/coronavirus/article/Coronavirus-Hunky-Jesus-competition-postponed-15124063.php
USA,GBR,GOV,,1.10497237569061,202003,1,https://www.sfgate.com/coronavirus/article/Coronavirus-Hunky-Jesus-competition-postponed-15124063.php
USA,USA,GOV,,0.913157210810315,202003,2,https://www.registercitizen.com/news/coronavirus/article/With-prodding-insurers-move-toward-free-15120595.php
USA,USA,GOV,,-0.37174721189591,202003,1,https://abc17news.com/news/politics/national-politics/2020/03/11/dc-mayor-declares-state-of-emergency-due-to-coronavirus/
USA,USA,GOV,,-3.55276907001045,202003,1,https://dailycaller.com/2020/03/11/can-congress-and-the-white-house-find-common-ground-on-coronavirus-response/
USA,USA,GOV,HLH,-2.07039235261211,202003,5,https://www.ibtimes.com/donald-trump-shock-potus-reportedly-looked-terrible-during-coronavirus-meeting-urged-2937545
USA,USA,GOV,,-1.55913209384752,202003,6,https://www.ibtimes.com/donald-trump-shock-potus-reportedly-looked-terrible-during-coronavirus-meeting-urged-2937545
USA,USA,GOV,,-1.55927324395094,202003,23,https://uk.reuters.com/article/us-health-coronavirus-usa/washington-debates-steps-to-bolster-u-s-economy-as-coronavirus-cases-mount-idUKKBN20X1ZB
USA,USA,GOV,,-1.18679050567595,202003,1,https://www.msn.com/en-us/news/us/coronavirus-in-connecticut-3-things-to-know-right-now/ar-BB112wTQ
USA,USA,GOV,,-3.3109391563144,202003,8,https://www.cnbc.com/2020/03/11/top-federal-health-official-says-coronavirus-outbreak-is-going-to-get-worse-in-the-us.html
USA,USA,GOV,,-3.85668812831016,202003,5,https://www.reuters.com/article/us-health-coronavirus-secrecy-exclusive/exclusive-white-house-told-federal-health-agency-to-classify-coronavirus-deliberations-sources-idUSKBN20Y2LM
USA,USA,GOV,,-4.72742200328408,202003,2,https://www.businessinsider.com/jared-kushners-research-is-holding-up-a-coronavirus-order-report-2020-3
USA,USA,GOV,,-2.71084337349398,202003,1,https://www.ajc.com/news/wednesday-coronavirus-updates-world-markets-open-cautiously/Wgf2SXE5R50hY4emUcXYKP/
USA,USA,GOV,,-0.73937153419593,202003,1,https://www.murrayledger.com/news/local/governor-s-office-confirms-cases-of-covid--in-kentucky/article_42745a5a-633b-11ea-a8e9-fbd659513cec.html
USA,USA,GOV,,-0.71736011477762,202003,1,https://smnewsnet.com/archives/470901/governor-hogan-announces-ninth-positive-case-of-covid-19-in-maryland-issues-new-guidance-for-long-term-care-facilities/
USA,USA,GOV,,2.20541902961563,202003,1,https://www.nbcnews.com/card/amid-coronavirus-outbreak-trump-still-doesnt-have-any-rallies-planned-n1154951
USA,USA,GOV,,-3.67224452107674,202003,2,https://www.reuters.com/article/us-health-coronavirus-usa/u-s-weighs-restrictions-on-travelers-from-europe-to-fight-coronavirus-spread-idUSKBN20Y1Z0
USA,USA,MIL,,-4.13385826771653,202003,1,https://sofrep.com/news/ny-national-guard-is-mobilized-to-deal-with-coronavirus/
USA,USA,GOV,,-6.09137055837563,202003,1,https://www.cnbc.com/2020/03/11/watch-donald-trump-addresses-nation-on-us-response-to-coronavirus.html
USA,USA,GOV,,-0.874301802542306,202003,18,https://www.nhregister.com/local/article/Coronavirus-in-Connecticut-3-things-to-know-15122363.php
USA,USA,GOV,,-2.31788079470198,202003,1,https://www.wksu.org/post/sanders-biden-cancel-cleveland-rallies-due-coronavirus
USA,USA,GOV,,-2.95983086680761,202003,1,https://www.algemeiner.com/2020/03/11/us-considers-actions-to-bolster-economy-as-coronavirus-cases-mount/
USA,USA,GOV,,-1.47874306839187,202003,1,https://www.newsweek.com/how-watch-donald-trumps-coronavirus-address-wednesday-night-1491823
USA,USA,GOV,,5.48336514862286,202003,2,https://www.miragenews.com/white-house-coronavirus-task-force-announces-community-mitigation-strategies-for-seattle-santa-clara/
CHN,USA,GOV,,-7.44336569579288,202001,1,https://bgr.com/2020/01/07/china-virus-spread-pneumonia-health/
USA,CHN,GOV,,-7.44336569579288,202001,1,https://bgr.com/2020/01/07/china-virus-spread-pneumonia-health/
CHN,CHN,GOV,,-1.16959064327486,202001,1,https://sputniknews.com/asia/202001261078140666-us-says-to-evacuate-consulate-staff-some-us-citizens-from-wuhan-amid-coronavirus-outbreak-reports/
CHN,CHN,GOV,,-3.90041493775933,202001,1,https://www.msn.com/en-us/news/world/the-who-should-sound-the-alarm-on-wuhan-coronavirus-opinion/ar-BBZkqOp
JPN,CHN,GOV,,-3.42858386787797,202001,2,https://www.indiatvnews.com/news/world/coronavirus-outbreak-us-japan-could-airlift-their-citizens-from-wuhan-583229
CHN,CHN,GOV,,-12.6418152350081,202001,1,https://sofrep.com/news/these-are-the-worst-pandemics-in-history-from-the-plague-to-the-coronavirus/
CHN,CHN,GOV,,-1.79640718562874,202001,1,http://www.radio.gov.pk/27-01-2020/no-pakistani-infected-with-coronavirus-fm
CHN,CHN,GOV,,-5.51724137931034,202001,1,https://www.abc.net.au/news/2020-01-27/china-coronavirus-billions-to-be-spent-containing-outbreak/11904270
CHN,CHN,GOV,,-4.46237466399762,202001,4,https://thestarphoenix.com/news/china-scrambles-to-contain-strengthening-virus-4/wcm/5feae9ba-bff1-43f0-9911-b50bfa0c6cd8
CHN,CHN,GOV,,-7.76699029126213,202001,1,https://www.unian.info/world/10846487-death-toll-from-coronavirus-outbreak-in-china-rises-to-81-media.html
GBR,USA,GOV,,-5.09708737864078,202001,1,https://www.ktvu.com/news/limited-number-of-u-s-citizens-to-be-evacuated-from-wuhan-china-amid-coronavirus-outbreak
USA,GBR,GOV,,-5.09708737864078,202001,1,https://www.ktvu.com/news/limited-number-of-u-s-citizens-to-be-evacuated-from-wuhan-china-amid-coronavirus-outbreak
CHN,CHN,GOV,,-4.7680412371134,202001,1,http://www.coastaldigest.com/world/china-extends-holiday-businesses-shut-virus-toll-rises
CHN,CHN,GOV,,-4.77510076096207,202001,5,https://in.reuters.com/article/china-health/china-extends-holiday-businesses-shut-as-virus-toll-rises-to-81-idINKBN1ZQ05I
CHN,CHN,GOV,,-1.16959064327486,202001,1,https://sputniknews.com/asia/202001261078140666-us-says-to-evacuate-consulate-staff-some-us-citizens-from-wuhan-amid-coronavirus-outbreak-reports/
CHN,USA,GOV,,-4.43864229765013,202001,1,http://www.tucsonsentinel.com/local/report/012620_coronavirus_az/5th-us-case-coronavirus-reported-maricopa-county/
CHN,JPN,GOV,,-2.85714285714286,202001,1,https://www.upi.com/Top_News/World-News/2020/01/27/Coronavirus-At-least-81-dead-in-China-WHO-head-in-Beijing/6951580127618/
CHN,CHN,GOV,,-4.40185262346005,202001,11,https://uk.reuters.com/article/uk-china-health/china-extends-holiday-businesses-shut-as-virus-toll-rises-to-81-idUKKBN1ZQ01O
CHN,JPN,GOV,,-3.49075975359343,202001,1,https://www.upi.com/Top_News/World-News/2020/01/27/Coronavirus-At-least-106-dead-in-China-WHO-head-in-Beijing/6951580127618/
CHN,CHN,GOV,,-4.69246031746032,202001,14,https://www.greekherald.com/news/263850409/china-possess-resources-to-tackle-coronavirus-foreign-minister
CHN,CHN,GOV,,-4.72103004291845,202001,1,https://www.business-standard.com/article/news-ani/china-possess-resources-to-tackle-coronavirus-foreign-minister-120012800490_1.html
CHN,CHN,GOV,,-4.77510076096207,202001,5,https://in.reuters.com/article/china-health/china-extends-holiday-businesses-shut-as-virus-toll-rises-to-81-idINKBN1ZQ05I
CHN,CHN,GOV,,-4.7680412371134,202001,1,http://www.coastaldigest.com/world/china-extends-holiday-businesses-shut-virus-toll-rises
CHN,CHN,GOV,,-8.1845238095238,202001,1,https://www.hindustantimes.com/world-news/china-says-2-000-infected-as-studies-sound-virus-alarm/story-VAOzMmZ66bwBImYgro0eKO.html
USA,USA,GOV,,-4.65116279069767,202001,1,https://meaww.com/nurse-coronavirus-wuhan-90000-people-infected-plea-supplies-china-suppress-real-scale
CHN,CHN,GOV,,-5.3218833385112,202001,10,https://www.wmra.org/post/coronavirus-update-whats-new-evolving-outbreak
CHN,USA,GOV,,-4.43864229765013,202001,1,http://www.tucsonsentinel.com/local/report/012620_coronavirus_az/5th-us-case-coronavirus-reported-maricopa-county/
CHN,USA,GOV,,-4.25101214574898,202001,1,https://meaww.com/wuhan-coronavirus-us-france-japan-to-evacuate-citizens-from-epicenter-even-as-china-more-cases
CHN,USA,GOV,,-4.25101214574898,202001,1,https://meaww.com/wuhan-coronavirus-us-france-japan-to-evacuate-citizens-from-epicenter-even-as-china-more-cases
CHN,CHN,GOV,,-4.92859976016491,202001,7,https://www.cnbc.com/2020/01/27/reuters-america-wrapup-5-china-extends-holiday-businesses-shut-as-virus-toll-rises-to-81.html
CHN,CHN,GOV,,-2.64150943396227,202001,1,https://www.republicworld.com/world-news/rest-of-the-world-news/india-china-discuss-plans-to-evacuate-indians-from-coronavirus-hit-wuhan.html
CHN,ITA,GOV,,-3.0188679245283,202001,1,https://www.lagazzettadelmezzogiorno.it/news/english/1201567/china-virus-foreign-min-plans-to-evacuate-wuhan-italians-13.html
CHN,CHN,GOV,,-4.70642701525054,202001,15,https://www.greekherald.com/news/263850409/china-possess-resources-to-tackle-coronavirus-foreign-minister
CHN,CHN,GOV,,-5.16003893000666,202001,7,https://www.voanews.com/science-health/coronavirus-outbreak/who-warns-visitors-evacuated-china-could-spread-coronavirus
CHN,CHN,GOV,,-6.31229235880399,202001,1,https://www.straitstimes.com/asia/east-asia/wuhan-virus-chinas-xi-tells-who-hes-confident-of-slaying-devil-virus
CHN,CHN,GOV,,-4.44810543657331,202001,1,https://www.independent.ie/world-news/asia-pacific/coronavirus-is-getting-stronger-as-2000-infected-38897755.html
USA,CHN,GOV,,-5.4820415879017,202001,1,https://www.heraldscotland.com/news/18188954.death-toll-coronavirus-rises-80/
CHN,CHN,GOV,,-4.44810543657331,202001,1,https://www.independent.ie/world-news/asia-pacific/coronavirus-is-getting-stronger-as-2000-infected-38897755.html
CHN,CHN,GOV,,-6.00602974816314,202001,2,https://ottawasun.com/news/local-news/canadas-first-presumptive-case-of-deadly-coronavirus-confirmed-in-toronto/wcm/e454f8e3-5b49-4e8a-b5a5-c1802259b2b8
USA,CHN,GOV,,-4.26582846879209,202001,1,https://cnnphilippines.com:443/world/2020/1/26/SARS-coronavirus-outbreak-changes.html
CHN,CHN,GOV,,-4.05807861897261,202001,1,https://www.dailymail.co.uk/news/article-7930627/US-warns-evacuate-Americans-coronavirus-epicenter-Wuhan-rescue-flight.html
CHN,CHN,GOV,,-2.11859026681903,202001,2,https://www.adelaidenow.com.au/news/south-australia/south-australians-tested-for-coronavirus-as-first-australian-detection-confirmed-in-victoria/news-story/e289a5c111531a777ab23148dbfb3c51?nk=d4ae14e785a57742a07bb4def7d09add-1580018507
CHN,CHN,GOV,,-6.09914263870686,202001,2,https://www.irishtimes.com/news/world/asia-pacific/new-coronavirus-s-ability-to-spread-getting-stronger-says-china-1.4151828
USA,CHN,GOV,,-4.82456692931381,202001,146,https://www.eveningexpress.co.uk/news/world/death-toll-from-coronavirus-rises-to-80/
CHN,CHN,GOV,,-6.53298360012747,202001,2,https://www.rt.com/news/479232-france-coronavirus-patient-not-worried/
USA,CHN,GOV,,-4.03973941028276,202001,4,https://www.khaleejtimes.com/international/rest-of-asia/china-extends-lunar-new-year-holiday-as-new-virus-toll-rises
CHN,CHN,GOV,,-3.89296664498745,202001,2,https://www.adelaidenow.com.au/news/south-australia/south-australians-tested-for-coronavirus-as-first-australian-detection-confirmed-in-victoria/news-story/e289a5c111531a777ab23148dbfb3c51?nk=4a220ad1b40c797a2ecd2f5d947a61f5-1580104048
CHN,CHN,GOV,,-6.02388627900428,202001,13,https://www.zawya.com/mena/en/story/China_extends_holiday_businesses_shut_as__virus_toll_rises_to_81-TR20200127nL4N29V0FYX3/
CHN,JPN,GOV,,-2.85714285714286,202001,1,https://www.upi.com/Top_News/World-News/2020/01/27/Coronavirus-At-least-81-dead-in-China-WHO-head-in-Beijing/6951580127618/
CHN,CHN,GOV,,-4.16200074654722,202001,1,https://www.dailymail.co.uk/health/article-7934483/Possible-SIXTH-case-coronavirus-suspected-Pennsylvania.html
CHN,JPN,GOV,,-7.79696593836466,202001,2,https://www.wionews.com/south-asia/after-nepal-sri-lanka-confirms-first-case-of-coronavirus-276941
CHN,CHN,GOV,,-2.97840655249442,202001,1,https://www.nytimes.com/2020/01/27/nyregion/new-york-city-coronavirus.html
CHN,CHN,GOV,,-2.12765957446808,202001,1,https://www.adelaidenow.com.au/news/south-australia/south-australians-tested-for-coronavirus-as-first-australian-detection-confirmed-in-victoria/news-story/e289a5c111531a777ab23148dbfb3c51?nk=0fc5918d9fc3c76f0511f9a81fb9a78a-1580177815
CHN,JPN,GOV,,-3.49075975359343,202001,1,https://www.upi.com/Top_News/World-News/2020/01/27/Coronavirus-At-least-106-dead-in-China-WHO-head-in-Beijing/6951580127618/
CHN,CHN,GOV,,-4.72103004291845,202001,1,https://www.business-standard.com/article/news-ani/china-possess-resources-to-tackle-coronavirus-foreign-minister-120012800490_1.html
CHN,CHN,GOV,,-6.51804670912951,202001,2,http://www.travelbizmonitor.com/Top-Stories/china-extends-holiday-businesses-shut-as-virus-toll-rises-50072
CHN,CHN,GOV,,-5.92453647446022,202001,3,http://www.travelbizmonitor.com/Top-Stories/china-extends-holiday-businesses-shut-as-virus-toll-rises-50072
USA,CHN,GOV,,-6.07375271149674,202001,1,https://www.newsweek.com/christian-pastor-claims-coronavirus-gods-death-angel-blames-parents-transgendering-little-1484473
USA,CHN,GOV,,-6.07375271149674,202001,1,https://www.newsweek.com/christian-pastor-claims-coronavirus-gods-death-angel-blames-parents-transgendering-little-1484473
CHN,CHN,GOV,,-3.94218134034166,202001,1,https://www.thesun.co.uk/news/10823189/coronavirus-getting-worse-more-contagious-than-sars-china/
CHN,CHN,GOV,,-4.17596424864682,202001,1,https://uk.reuters.com/article/uk-china-health/china-extends-holiday-businesses-shut-as-virus-toll-rises-to-81-idUKKBN1ZQ01O
CHN,CHN,GOV,,-2.97840655249442,202001,1,https://www.nytimes.com/2020/01/27/nyregion/new-york-city-coronavirus.html
GBR,CHN,GOV,,-7.41063644289451,202001,1,https://www.thesun.co.uk/news/10822802/british-lecturer-stranded-coronavirus-wuhan-government/
CHN,CHN,GOV,,-3.33333333333333,202001,1,https://www.channelnewsasia.com/news/asia/wuhan-virus-cambodia-confirms-first-case-china-health-minister-12358724
CHN,CHN,GOV,,-5.22259394065512,202001,13,https://uk.reuters.com/article/uk-china-health/china-extends-holiday-businesses-shut-as-virus-toll-rises-to-81-idUKKBN1ZQ01O
USA,USA,COP,,-3.2258064516129,202003,1,https://www.local10.com/news/local/2020/03/13/city-of-miami-mayor-francis-suarez-tests-positive-for-covid-19/
USA,USA,COP,,-3.2258064516129,202003,1,https://www.local10.com/news/local/2020/03/13/city-of-miami-mayor-francis-suarez-tests-positive-for-covid-19/
USA,CHN,GOV,,-6.94789081885856,202003,1,https://www.breitbart.com/2020-election/2020/03/12/jjoe-biden-uses-coronavirus-address-to-lob-political-shots-at-trump/
GBR,USA,GOV,BUS,-3.67775831873906,202003,1,https://www.express.co.uk/news/world/1254911/donald-trump-coronavirus-US-national-emergency-US-coronavirus-outbreak-news
GBR,USA,GOV,BUS,-3.67775831873906,202003,1,https://www.express.co.uk/news/world/1254911/donald-trump-coronavirus-US-national-emergency-US-coronavirus-outbreak-news
GBR,GBR,GOV,,-3.04955527318933,202003,1,https://www.express.co.uk/news/royal/1254890/coronavirus-royal-families-europe-coronavirus-outbreak-uk-spain-norway-netherlands-sweden
GBR,GBR,GOV,,-3.04955527318933,202003,1,https://www.express.co.uk/news/royal/1254890/coronavirus-royal-families-europe-coronavirus-outbreak-uk-spain-norway-netherlands-sweden
USA,USA,GOV,,-1.55737704918033,202003,1,https://www.timesofisrael.com/biden-says-trump-response-to-coronavirus-has-left-us-woefully-unprepared/
USA,USA,GOV,,-1.66666666666666,202003,1,https://in.news.yahoo.com/trump-takes-namaste-amid-covid-031803306.html
USA,USA,GOV,,2.0460358056266,202003,1,https://www.ibtimes.sg/ditch-handshakes-welcome-namaste-world-leaders-adopt-indian-greeting-style-due-covid-19-40943
USA,USA,GOV,,-1.66666666666666,202003,1,https://in.news.yahoo.com/trump-takes-namaste-amid-covid-031803306.html
USA,USA,GOV,,2.0460358056266,202003,1,https://www.ibtimes.sg/ditch-handshakes-welcome-namaste-world-leaders-adopt-indian-greeting-style-due-covid-19-40943
ITA,USA,GOV,,-1.1764705882353,202003,1,https://www.military.com/daily-news/2020/03/12/marine-corps-army-bar-families-boot-camp-graduations-virus-spreads.html
ITA,USA,GOV,,-5.97609561752988,202003,1,http://www.digitaljournal.com/news/world/beyond-human-toll-coronavirus-could-shake-up-global-politics/article/568665
USA,USA,GOV,,-4.88400488400488,202003,1,https://www.foxbusiness.com/politics/trish-regan-coronavirus-president-trump
GBR,ITA,GOV,,-2.6064517346467,202003,1,https://www.euractiv.com/section/all/short_news/uk-update-covid-19/
GBR,USA,GOV,,-3.67775831873906,202003,1,https://www.express.co.uk/news/world/1254911/donald-trump-coronavirus-US-national-emergency-US-coronavirus-outbreak-news
USA,USA,GOV,,-5.75170797449363,202003,2,https://www.dailymail.co.uk/news/article-8108805/Donald-Trump-blames-OBAMA-coronavirus-testing-fiasco-oversaw.html
USA,USA,GOV,,-2.89132648461159,202003,4,https://www.stltoday.com/news/national/govt-and-politics/pelosi-urges-trump-gop-on-coronavirus-aid-package/article_8a432d64-3368-5f6c-84ee-46d78730119d.html
USA,USA,GOV,,-1.44092219020173,202003,1,https://www.screendaily.com/news/tribeca-film-festival-postponed-amid-coronavirus-fears/5148072.article
USA,USA,GOV,,-1.31332082551595,202003,1,https://www.screendaily.com/news/tribeca-fest-disneys-mulan-postponed-disneyland-suspended-amid-coronavirus-fears/5148072.article
USA,USA,GOV,,-1.31332082551595,202003,1,https://www.screendaily.com/news/tribeca-fest-disneys-mulan-postponed-disneyland-suspended-amid-coronavirus-fears/5148072.article
CHN,CHN,GOV,,-2.26415094339623,202003,1,http://www.thatsmags.com/china/post/30874/china-to-forge-ahead-with-canton-fair-amid-covid-19-pandemic
USA,USA,GOV,,-5.23415977961432,202003,1,https://www.buzzfeednews.com/article/skbaer/trump-coronavirus-europe-travel-restrictions
CHN,USA,MIL,,-5.01994438951273,202003,25,https://www.msn.com/en-us/news/world/beyond-human-toll-coronavirus-could-shake-up-global-politics/ar-BB117EUo
CHN,USA,MIL,,-5.17093894744059,202003,18,https://www.msn.com/en-us/news/world/beyond-human-toll-coronavirus-could-shake-up-global-politics/ar-BB117EUo
CHN,CHN,GOV,,-7.49987742924984,202003,17,https://www.newvision.co.ug/new_vision/news/1516421/china-us-spar-origin-coronavirus
CHN,USA,GOV,,-6.57534246575343,202003,1,https://thegrio.com/2020/03/13/louisiana-primary-coronavirus/
USA,USA,MIL,,-5.73476702508961,202003,1,https://www.presstv.com/Detail/2020/03/13/620798/US-summons-Chinese-ambassador-over-coronavirus-comments
CHN,CHN,GOV,,-4.24182185352196,202003,2,https://www.businessinsider.com/chinese-official-blocks-gop-lawmaker-after-coronavirus-conspiracy-2020-3
CHN,CHN,GOV,,-5.0909090909091,202003,1,https://www.breitbart.com/asia/2020/03/12/chinas-attempt-return-coronavirus-origin-province-normalcy-fails/
USA,CHN,GOV,,3.03030303030303,202003,1,https://www.scmp.com/news/china/article/3075193/us-summoning-chinese-ambassador-over-beijing-coronavirus-comments
CHN,CHN,GOV,,-0.4778972520908,202003,1,https://www.aljazeera.com/news/2020/03/cambodia-host-war-games-china-coronavirus-outbreak-200313052201792.html
CHN,CHN,GOV,,-2.26415094339623,202003,1,http://www.thatsmags.com/china/post/30874/china-to-forge-ahead-with-canton-fair-amid-covid-19-pandemic
USA,CHN,GOV,,-5.73476702508961,202003,1,https://www.presstv.com/Detail/2020/03/13/620798/US-summons-Chinese-ambassador-over-coronavirus-comments
USA,CHN,GOV,,-5.73476702508961,202003,1,https://www.presstv.com/Detail/2020/03/13/620798/US-summons-Chinese-ambassador-over-coronavirus-comments
USA,CHN,GOV,,-6.94789081885856,202003,1,https://www.breitbart.com/2020-election/2020/03/12/jjoe-biden-uses-coronavirus-address-to-lob-political-shots-at-trump/
ITA,USA,GOV,,-5.44435548438751,202003,1,https://www.cairnspost.com.au/european-union-leaders-hit-back-at-president-trumps-unilateral-coronavirus-travel-ban/news-story/3808f06b2ec36df10285d3bcf7e24126?nk=de88b33e10f6bc1bc49c3149c9240541-1584064925
USA,USA,GOV,,-1.63934426229508,202003,1,https://indianexpress.com/article/world/trump-namaste-coronavirus-pandemic-india-6312023/
USA,USA,GOV,,-1.63934426229508,202003,1,https://indianexpress.com/article/world/trump-namaste-coronavirus-pandemic-india-6312023/
IRN,ITA,GOV,,-4.22895564033436,202003,14,https://www.airdrietoday.com/national-business/brave-new-world-wartime-tactics-against-coronavirus-foe-2157633
USA,ITA,GOV,,-5.44435548438751,202003,1,https://www.cairnspost.com.au/european-union-leaders-hit-back-at-president-trumps-unilateral-coronavirus-travel-ban/news-story/3808f06b2ec36df10285d3bcf7e24126?nk=de88b33e10f6bc1bc49c3149c9240541-1584064925
ITA,ITA,GOV,,-2.93159609120521,202003,1,https://www.upi.com/Top_News/World-News/2020/03/13/Italy-on-pace-to-run-out-of-beds-for-critically-ill-coronavirus-patients/5921584108815/
GBR,GBR,GOV,,-3.04955527318933,202003,1,https://www.express.co.uk/news/royal/1254890/coronavirus-royal-families-europe-coronavirus-outbreak-uk-spain-norway-netherlands-sweden
USA,USA,GOV,,-5.39374325782092,202003,1,https://www.americanthinker.com/blog/2020/03/theres_something_familiar_about_bidens_proudly_announced_coronavirus_plan.html
USA,USA,GOV,,-4.11428571428571,202003,1,https://herald-review.com/news/state-and-regional/illinois-lawmakers-slam-trump-administration-as-coronavirus-fears-spread-on/article_25c01c5c-a1b6-5bcb-8b4a-c936296dee98.html
USA,USA,GOV,,-4.11428571428571,202003,1,https://herald-review.com/news/state-and-regional/illinois-lawmakers-slam-trump-administration-as-coronavirus-fears-spread-on/article_25c01c5c-a1b6-5bcb-8b4a-c936296dee98.html
CHN,USA,MIL,,-2.97805642633229,202003,1,https://www.independent.co.uk/news/world/americas/us-politics/coronavirus-china-us-drugs-trump-rubio-china-virus-xinhua-hell-epidemic-a9400811.html
